model,run,seed,epoch,train_loss,val_loss,f1_score
modernbert-large,1,41,1,1.0051975135886393,0.6414839227994283,0.5509171639705407
modernbert-large,1,41,2,0.4256408023972844,0.5275298890968164,0.6362859456710844
modernbert-large,1,41,3,0.1822943910956382,0.5696903665860494,0.6757964141523779
modernbert-large,1,41,4,0.0734813018636994,0.6260171098013719,0.6788597449870052
modernbert-large,1,41,5,0.0395610835024177,0.6435563700894514,0.6916004320340275
modernbert-large,1,41,6,0.0226773590344914,0.6613245705763499,0.6830249795050973
modernbert-large,1,41,7,0.0119486202460139,0.6606262860198816,0.6889864934200374
modernbert-large,1,41,8,0.0053643655664081,0.6667880825698376,0.7026086209980598
modernbert-large,1,41,9,0.0037370648348113,0.6621155987183253,0.7012871591327832
modernbert-large,1,41,10,0.0018472913958925,0.663903720676899,0.6987889055514406
modernbert-large,2,42,1,0.972293087909388,0.6543264451126257,0.5019030700191334
modernbert-large,2,42,2,0.391643545655317,0.4989811318616072,0.6436706858073489
modernbert-large,2,42,3,0.1671278491009806,0.5392236771682898,0.6515896776938755
modernbert-large,2,42,4,0.0805967041767787,0.607462402433157,0.6682878637538053
modernbert-large,2,42,5,0.0362823631690251,0.6347896754741669,0.6699442892835115
modernbert-large,2,42,6,0.0213929215922605,0.6696586248775324,0.6649147996808271
modernbert-large,2,42,7,0.0107804215039386,0.6835171406467756,0.6741711860803455
modernbert-large,2,42,8,0.005885020138352,0.6929361211756865,0.6728764313921908
modernbert-large,2,42,9,0.0025558431435181,0.6893120966851711,0.6783204498323713
modernbert-large,2,42,10,0.0013381389146034,0.6906855627894402,0.6780396792713984
modernbert-large,3,43,1,1.0188462872837865,0.6007724491258463,0.5937952341009314
modernbert-large,3,43,2,0.4170270839402842,0.5081718948980173,0.652348102817694
modernbert-large,3,43,3,0.1768409998784231,0.5324633978307247,0.6921328815238982
modernbert-large,3,43,4,0.0762384223080305,0.620116226375103,0.6679555146976094
modernbert-large,3,43,5,0.0425561710401589,0.6326629494627317,0.7009469976352868
modernbert-large,3,43,6,0.019054643421293,0.656327947974205,0.6844454297413779
modernbert-large,3,43,7,0.0101648919246441,0.6704880514492592,0.6866753157245201
modernbert-large,3,43,8,0.0060895391222804,0.6818270900597175,0.6972569540789967
modernbert-large,3,43,9,0.0028116916039644,0.6831671862552563,0.6998177804419755
modernbert-large,3,43,10,0.0020210221974953,0.6858488116413355,0.6981944557137401
modernbert-large,4,44,1,0.9772740761901058,0.5929142435391744,0.5420708206891803
modernbert-large,4,44,2,0.4176723679830861,0.4732657050093015,0.6567769684450874
modernbert-large,4,44,3,0.1811426746290783,0.4804230990509192,0.6687408014036622
modernbert-large,4,44,4,0.0703788045035718,0.5683896442254385,0.6848265351577125
modernbert-large,4,44,5,0.0401660331043003,0.609783502916495,0.6883001801821546
modernbert-large,4,44,6,0.0202822678527513,0.5966997134188811,0.6990828164821942
modernbert-large,4,44,7,0.0101541336348312,0.6017106299599012,0.6961519415743082
modernbert-large,4,44,8,0.0060805609384768,0.5987503007054329,0.7034690373738148
modernbert-large,4,44,9,0.0034756825659505,0.6041562557220459,0.7043307939240139
modernbert-large,4,44,10,0.0019284073052911,0.6051961469153563,0.7041657008106973
modernbert-large,5,45,1,0.9534488867881686,0.6352975058058897,0.5128052783318449
modernbert-large,5,45,2,0.3821683477523715,0.5358494197328886,0.6173374492288598
modernbert-large,5,45,3,0.1684949872798697,0.5362331780294577,0.6587041163200766
modernbert-large,5,45,4,0.0815513705358255,0.5844702956577142,0.6604443744442695
modernbert-large,5,45,5,0.045707581109952,0.5885426141321659,0.6810840745249145
modernbert-large,5,45,6,0.0187406519327724,0.6220718212425709,0.6849579570914215
modernbert-large,5,45,7,0.0101976000255807,0.6594442029794058,0.6840586582945256
modernbert-large,5,45,8,0.0067079982230965,0.6580031936367353,0.6825689002934862
modernbert-large,5,45,9,0.0026367513436166,0.664279912908872,0.681088463192911
modernbert-large,5,45,10,0.0013893678192818,0.6648150272667408,0.6824241051739097
modernbert-large,6,46,1,0.9741646931614988,0.5442230241994063,0.6467647744608744
modernbert-large,6,46,2,0.3748264136009438,0.5368882988890012,0.663838835566393
modernbert-large,6,46,3,0.1601766972521016,0.542319418862462,0.7000444276090911
modernbert-large,6,46,4,0.0750745678168916,0.5850419756025076,0.7020398171635225
modernbert-large,6,46,5,0.0412949954625219,0.6097588979949554,0.7037484301197016
modernbert-large,6,46,6,0.0216360749503554,0.6057089362293482,0.7179235319019647
modernbert-large,6,46,7,0.0084291471738292,0.6514500721047322,0.7208880914073895
modernbert-large,6,46,8,0.004193487438051,0.6461338984469572,0.7222833582256079
modernbert-large,6,46,9,0.0030635101350124,0.6548293984184662,0.7228210082567664
modernbert-large,6,46,10,0.0013841042016919,0.655863973001639,0.7220020752367328
modernbert-large,7,47,1,0.9775122487267782,0.5621132887899876,0.5986438487821599
modernbert-large,7,47,2,0.398153040991273,0.466027853389581,0.6845102579190472
modernbert-large,7,47,3,0.2041204906133718,0.5021870012084643,0.6656121490135678
modernbert-large,7,47,4,0.0959052629335675,0.513619844801724,0.7088781571025278
modernbert-large,7,47,5,0.0541307704501547,0.5889521824816862,0.7075352482885086
modernbert-large,7,47,6,0.0254041960592879,0.593032443895936,0.7125073323691558
modernbert-large,7,47,7,0.0117189758707671,0.632326136653622,0.703502427358347
modernbert-large,7,47,8,0.0063103023479248,0.6233899664754669,0.7022548700905897
modernbert-large,7,47,9,0.0022650508355243,0.6267107905199131,0.7106911980432076
modernbert-large,7,47,10,0.0014374511641975,0.626426639345785,0.7118756568701256
modernbert-large,8,48,1,0.9480612090853756,0.6254820786416531,0.556526058665587
modernbert-large,8,48,2,0.3681705533418544,0.5348555700232586,0.6620647047698829
modernbert-large,8,48,3,0.1696452823749115,0.5790863047974805,0.6620396641322205
modernbert-large,8,48,4,0.080611576640242,0.6710098829741279,0.6802019376526566
modernbert-large,8,48,5,0.048320967942303,0.6474158720423778,0.6765160278071484
modernbert-large,8,48,6,0.0213676123476457,0.6731897769495845,0.6886408559974719
modernbert-large,8,48,7,0.0096736355585879,0.6809685269060234,0.6957066130978021
modernbert-large,8,48,8,0.0053153234139033,0.697611965239048,0.7009604307736204
modernbert-large,8,48,9,0.002027618367635,0.6937800316760937,0.7049427049764392
modernbert-large,8,48,10,0.0012786128628609,0.6974730122213563,0.7037127790657787
modernbert-large,9,49,1,0.9420611355886904,0.5540509149432182,0.5911490941289534
modernbert-large,9,49,2,0.3825177293877269,0.4539087203641732,0.6779187986506268
modernbert-large,9,49,3,0.1653984830129978,0.5443809839586417,0.6501394266907509
modernbert-large,9,49,4,0.070925380623098,0.592298336327076,0.6891102739424326
modernbert-large,9,49,5,0.0408754691205442,0.613722083469232,0.6822061805432531
modernbert-large,9,49,6,0.0194235739804436,0.6310519749919573,0.6882585762678032
modernbert-large,9,49,7,0.0082807823288698,0.6418293565511703,0.6912875073598822
modernbert-large,9,49,8,0.0045943113069623,0.6447270214557648,0.6940354885675483
modernbert-large,9,49,9,0.0019102305996903,0.6554508854945501,0.6891767874318127
modernbert-large,9,49,10,0.001519936643511,0.6581152019401392,0.693297835165003
modernbert-large,10,50,1,0.9442207258801129,0.6127519458532333,0.5998032184608282
modernbert-large,10,50,2,0.3889331692873045,0.5107159030934175,0.6780349588089087
modernbert-large,10,50,3,0.169145526407763,0.5414593443274498,0.6772556194692163
modernbert-large,10,50,4,0.0764805977341047,0.6047278891007105,0.6734409835049786
modernbert-large,10,50,5,0.0455119568193981,0.6175982728600502,0.6789839235416951
modernbert-large,10,50,6,0.0191489736357335,0.6158689074218273,0.7012072691231743
modernbert-large,10,50,7,0.0104421007671653,0.6399389232198397,0.7022163645122579
modernbert-large,10,50,8,0.0043124757276653,0.6594259515404701,0.7064197362263687
modernbert-large,10,50,9,0.0029187447578933,0.6609992707769076,0.7038170000636926
modernbert-large,10,50,10,0.0017681284738247,0.6612781944374243,0.7054275943225735
modernbert-large,11,51,1,0.9176637786765433,0.5646211374551058,0.6040963129828912
modernbert-large,11,51,2,0.3762434462821761,0.4891472018013398,0.6525011780791029
modernbert-large,11,51,3,0.1650605427404475,0.4972279922415812,0.6830854751007417
modernbert-large,11,51,4,0.0758151744470693,0.5476562560846409,0.693096894773422
modernbert-large,11,51,5,0.0416073912029089,0.5979017739494642,0.6767595739771348
modernbert-large,11,51,6,0.0217890230611204,0.6010905976096789,0.7081404514089182
modernbert-large,11,51,7,0.012895187596536,0.6029491275548935,0.700053017734178
modernbert-large,11,51,8,0.004774736957611,0.6123061887919903,0.7006602969256882
modernbert-large,11,51,9,0.0024986429675346,0.6159821363786856,0.6988229219530181
modernbert-large,11,51,10,0.0018093354325216,0.6171934368709723,0.6970497761242488
modernbert-large,12,52,1,0.9268772123857986,0.6048818205793699,0.5873944838676362
modernbert-large,12,52,2,0.3574446405089179,0.5149641533692678,0.6635577554838386
modernbert-large,12,52,3,0.1648508139647716,0.5691239262620608,0.6786601237308607
modernbert-large,12,52,4,0.067098508437359,0.6609746888279915,0.6868877076876141
modernbert-large,12,52,5,0.040744790577243,0.6682219033439954,0.692089026771673
modernbert-large,12,52,6,0.017403615064659,0.6952121791740259,0.6880371986754352
modernbert-large,12,52,7,0.0108999308533046,0.6993018699189028,0.6965750775271029
modernbert-large,12,52,8,0.004574657859129,0.6972239141662916,0.6985043786329297
modernbert-large,12,52,9,0.0020044085083713,0.6972672616442045,0.6976708172016948
modernbert-large,12,52,10,0.0013879043957743,0.6986122466623783,0.6976841935397944
modernbert-large,13,53,1,0.9905580413895984,0.604424249380827,0.5688836383035623
modernbert-large,13,53,2,0.3929547208339669,0.5222660365204016,0.6260634048424711
modernbert-large,13,53,3,0.1822598742451085,0.5452005341649055,0.6742553192847417
modernbert-large,13,53,4,0.0777366510267521,0.5770106110721827,0.6969621411091532
modernbert-large,13,53,5,0.038795084995759,0.6425114050507545,0.698236133326491
modernbert-large,13,53,6,0.0239828543298942,0.6354256023963293,0.694639215822612
modernbert-large,13,53,7,0.013668362512172,0.6792149978379408,0.6976382962052224
modernbert-large,13,53,8,0.0084454140326056,0.6331897291044394,0.7059248786795691
modernbert-large,13,53,9,0.0030416974003919,0.6404691531012455,0.7075262328404303
modernbert-large,13,53,10,0.002216046926468,0.6434496051321427,0.7079684523892678
modernbert-large,14,54,1,0.8879871042661889,0.6349537211159865,0.5620813212560797
modernbert-large,14,54,2,0.3713323886311331,0.5841352194547653,0.5912256878401811
modernbert-large,14,54,3,0.1620013246442689,0.6036434496442477,0.6546785478670895
modernbert-large,14,54,4,0.0755485875943545,0.6993624952932199,0.6443836360497539
modernbert-large,14,54,5,0.0316177706672745,0.7273857196172079,0.6592393211381868
modernbert-large,14,54,6,0.0212286886824078,0.7380054891109467,0.6676896891462946
modernbert-large,14,54,7,0.010410264333396,0.7336408011615276,0.6761466892153922
modernbert-large,14,54,8,0.0033671477157081,0.757453432927529,0.6728371341291158
modernbert-large,14,54,9,0.0019324793328726,0.7648627621432146,0.6702201325091749
modernbert-large,14,54,10,0.0011747471543521,0.7615969640513262,0.672164051677138
modernbert-large,15,55,1,0.9544135463792224,0.6994210928678513,0.4938696833184723
modernbert-large,15,55,2,0.3968517236238302,0.5355303653826317,0.6346814714127469
modernbert-large,15,55,3,0.1838365838278171,0.533088485399882,0.6454245101015462
modernbert-large,15,55,4,0.0839463001506966,0.6170332307616869,0.6710655527670754
modernbert-large,15,55,5,0.0460955130185412,0.6539122064908346,0.6716330276455086
modernbert-large,15,55,6,0.0241890716796935,0.6862931965539852,0.6721114266398205
modernbert-large,15,55,7,0.0089079925721392,0.7138180447121462,0.6728813273938106
modernbert-large,15,55,8,0.0057392095054532,0.7031025880326828,0.6694879088918277
modernbert-large,15,55,9,0.0035378841817281,0.706840326388677,0.6730108583609926
modernbert-large,15,55,10,0.0016331436446878,0.7075332092742125,0.6739868206916934
modernbert-large,16,56,1,0.9281634927489036,0.6524398898084959,0.5097956008410669
modernbert-large,16,56,2,0.3456728473998779,0.5826598343749841,0.6110382958816492
modernbert-large,16,56,3,0.150958782798329,0.6425786105295023,0.6273010840306145
modernbert-large,16,56,4,0.0831574328936809,0.7100721759100755,0.6387658506590289
modernbert-large,16,56,5,0.0351280604819442,0.7234655482073625,0.6458023487464011
modernbert-large,16,56,6,0.0223346252703692,0.7486221765478452,0.6396612975830335
modernbert-large,16,56,7,0.009908096493238,0.7482286182542642,0.6505846519164374
modernbert-large,16,56,8,0.005576788687227,0.7765976004302502,0.6440339599344501
modernbert-large,16,56,9,0.0020827124418818,0.7828685243924459,0.6460484575222727
modernbert-large,16,56,10,0.001182392100989,0.779871137191852,0.6480335377933957
modernbert-large,17,57,1,0.9250508903764016,0.6245428075393041,0.5465537734823498
modernbert-large,17,57,2,0.3717949851307758,0.5645838864147663,0.6105155945758818
modernbert-large,17,57,3,0.1779919118988652,0.5851339312891165,0.6256393707959016
modernbert-large,17,57,4,0.0787153548755964,0.6907894611358643,0.6315675686222693
modernbert-large,17,57,5,0.0357365542941531,0.7052706082661947,0.6369878340770195
modernbert-large,17,57,6,0.0161315553244961,0.7326264269649982,0.6503082772554553
modernbert-large,17,57,7,0.0130208282342971,0.7556327904264132,0.6437309814283849
modernbert-large,17,57,8,0.0040123221902027,0.758127648383379,0.6574547645588847
modernbert-large,17,57,9,0.0021970842927382,0.7603204424182574,0.6587232263255555
modernbert-large,17,57,10,0.001450552901207,0.7632829944292704,0.6603105748289764
modernbert-large,18,58,1,0.9570500202650248,0.5404208557059368,0.631696382751679
modernbert-large,18,58,2,0.3824770145638044,0.4687885381281376,0.6867313360508107
modernbert-large,18,58,3,0.1734165244324262,0.4905183240771293,0.7040640358655413
modernbert-large,18,58,4,0.0812593992301371,0.5519332494586706,0.7284963923436983
modernbert-large,18,58,5,0.0365329945505986,0.5780838578939438,0.7278430053051818
modernbert-large,18,58,6,0.0248445913325562,0.5653230380266905,0.7345428785854452
modernbert-large,18,58,7,0.0095459708055957,0.5933983763679862,0.7280941130796181
modernbert-large,18,58,8,0.0040150890867956,0.6010245680809021,0.7323711071248691
modernbert-large,18,58,9,0.0021060710968476,0.6081248509387175,0.734604613976258
modernbert-large,18,58,10,0.0015986451295713,0.60785413471361,0.7341979328508119
modernbert-large,19,59,1,0.9265018850564956,0.5825508286555608,0.5561046070736037
modernbert-large,19,59,2,0.3785988331534142,0.4999833131829898,0.6528064950079193
modernbert-large,19,59,3,0.1638882025469874,0.5101398577292761,0.6623290518346381
modernbert-large,19,59,4,0.0776301204919988,0.6097252517938614,0.6688118383072726
modernbert-large,19,59,5,0.0431210139338576,0.6381764486432076,0.6735588702952395
modernbert-large,19,59,6,0.0226127309291515,0.6370742631455263,0.6795904790323662
modernbert-large,19,59,7,0.0117307210829769,0.6594461624821027,0.679092915548604
modernbert-large,19,59,8,0.0054828995398142,0.6753840732077757,0.6821419101267548
modernbert-large,19,59,9,0.0026006639490396,0.6814483366906643,0.6821452184015383
modernbert-large,19,59,10,0.0017133102620962,0.6828177000085512,0.6825887269571991
modernbert-large,20,60,1,0.9667483176602872,0.5582159124314785,0.6055570527647001
modernbert-large,20,60,2,0.3682416785768298,0.4661831644674142,0.6777447590474417
modernbert-large,20,60,3,0.1634345196707304,0.494616836309433,0.6974081448959814
modernbert-large,20,60,4,0.0765675409198847,0.5715816592176756,0.7037053331190619
modernbert-large,20,60,5,0.0377085507619952,0.6302073150873184,0.7008347758296483
modernbert-large,20,60,6,0.0229122783612394,0.6405002648631731,0.708229052646873
modernbert-large,20,60,7,0.0095990890993054,0.6603121633330981,0.7156719532330552
modernbert-large,20,60,8,0.0042854593400058,0.6548769722382227,0.7138857145393902
modernbert-large,20,60,9,0.0027728662128982,0.6655176232258478,0.7121100446372411
modernbert-large,20,60,10,0.0019249428925916,0.6627437435090542,0.7145168359881012
modernbert-large,21,61,1,0.9458991441615792,0.6272757351398468,0.590451723124216
modernbert-large,21,61,2,0.3908227895234906,0.5835652562479178,0.6046476024580567
modernbert-large,21,61,3,0.1595183584059393,0.5909549097220103,0.6673362276240601
modernbert-large,21,61,4,0.072756333948048,0.6619092101852099,0.6628669719451264
modernbert-large,21,61,5,0.0391310591164023,0.6952407515297333,0.6783789471620004
modernbert-large,21,61,6,0.0177237130484955,0.6978518888354301,0.677329870852724
modernbert-large,21,61,7,0.0113209339412373,0.6946870647370815,0.6936566875101036
modernbert-large,21,61,8,0.0044000931497024,0.7112883975108465,0.6877722021955891
modernbert-large,21,61,9,0.0021131228365215,0.7168446133534113,0.6885546906118205
modernbert-large,21,61,10,0.0015084600183695,0.7174624912440777,0.6903148384829195
modernbert-large,22,62,1,0.9302672352208649,0.5776382287343343,0.6128913927828834
modernbert-large,22,62,2,0.3942971969413202,0.490308719376723,0.6507525258241793
modernbert-large,22,62,3,0.1708638514716957,0.5273466886331638,0.6660607404842042
modernbert-large,22,62,4,0.0886625422294749,0.6424772044022878,0.6585233578436533
modernbert-large,22,62,5,0.0467028475994634,0.6293060351163149,0.6806990421497512
modernbert-large,22,62,6,0.024646796765304,0.6727048090348641,0.6718472768141639
modernbert-large,22,62,7,0.0121137677471229,0.6907446111241976,0.6814125282058962
modernbert-large,22,62,8,0.0070929032493907,0.6790460056314865,0.6883829331022258
modernbert-large,22,62,9,0.0031004161844679,0.6867414321750402,0.6901645502316335
modernbert-large,22,62,10,0.0019994667331217,0.6888915542513132,0.6900837428884676
modernbert-large,23,63,1,0.9005362696425859,0.6139469295740128,0.6070848199387141
modernbert-large,23,63,2,0.3554619976947474,0.5137789199749628,0.6575874948389684
modernbert-large,23,63,3,0.154834923312761,0.5590568048258623,0.6813775787837671
modernbert-large,23,63,4,0.070456437376696,0.6423260581990083,0.6749606880697084
modernbert-large,23,63,5,0.0325352914718001,0.6520640247811874,0.6932231778836648
modernbert-large,23,63,6,0.0182882622845449,0.6484455143411955,0.6900253445417713
modernbert-large,23,63,7,0.0083796002172464,0.6688727028667927,0.6994276333907455
modernbert-large,23,63,8,0.0033661037068245,0.6874050212403139,0.695573193701307
modernbert-large,23,63,9,0.0021806671294291,0.6960746422410011,0.6970360920346056
modernbert-large,23,63,10,0.0014083201961109,0.6985957697033882,0.6960696789633668
modernbert-large,24,64,1,0.9788924760596696,0.6030965807537237,0.5747304828315444
modernbert-large,24,64,2,0.370225545625354,0.5232219211757183,0.6638334941067191
modernbert-large,24,64,3,0.1650478788326646,0.606775072713693,0.6590217189153335
modernbert-large,24,64,4,0.0732336494811745,0.679417859762907,0.6650462211861318
modernbert-large,24,64,5,0.0429907795258386,0.6766481883823872,0.676514411698848
modernbert-large,24,64,6,0.018101270378264,0.674380999058485,0.6835311015085603
modernbert-large,24,64,7,0.009311416893683,0.713013989229997,0.6890245953230785
modernbert-large,24,64,8,0.0036178773365844,0.7332856928308805,0.6909161358387574
modernbert-large,24,64,9,0.0022274811072261,0.729533082495133,0.6887179349013515
modernbert-large,24,64,10,0.0012488237172324,0.7306397594511509,0.6880826413413035
modernbert-large,25,65,1,0.9658229486193768,0.5824621357023716,0.6253389358791386
modernbert-large,25,65,2,0.3700039090458737,0.5330227526525656,0.6674933885800944
modernbert-large,25,65,3,0.1675367950959954,0.5785659352938334,0.6912256911574286
modernbert-large,25,65,4,0.0734050820938982,0.6438390581558148,0.6983888872188783
modernbert-large,25,65,5,0.0398556637891763,0.6565444556375345,0.7163699184507143
modernbert-large,25,65,6,0.0210125020821578,0.6860277615487576,0.7027861890532209
modernbert-large,25,65,7,0.0112311779270977,0.6940134900311629,0.7018030935739357
modernbert-large,25,65,8,0.0052668686741611,0.7061483648916086,0.7043300628749936
modernbert-large,25,65,9,0.0027857354400831,0.7079464569687843,0.7085297027061844
modernbert-large,25,65,10,0.0019501554583426,0.7098262545963129,0.7092879014555407
modernbert-large,26,66,1,0.9063086235939072,0.5865389791627725,0.5573204448091567
modernbert-large,26,66,2,0.3689176351871601,0.5423936458925406,0.6362111403265602
modernbert-large,26,66,3,0.1696398418050172,0.6025745011866093,0.6262685463107939
modernbert-large,26,66,4,0.0810131631564175,0.6428837912778059,0.6813902206684938
modernbert-large,26,66,5,0.0490829553942434,0.6612568162381649,0.6693586753599915
modernbert-large,26,66,6,0.0217140564278071,0.6532433107495308,0.6946640614767188
modernbert-large,26,66,7,0.0115802011440432,0.6723188795149326,0.7015001468887292
modernbert-large,26,66,8,0.0057438550402578,0.69231745103995,0.699376087399924
modernbert-large,26,66,9,0.0023149278435888,0.70096934090058,0.7027179905707976
modernbert-large,26,66,10,0.0015734371094325,0.7018156312406063,0.7053793645851922
modernbert-large,27,67,1,0.956329591745554,0.5782366270820299,0.6066890338388515
modernbert-large,27,67,2,0.3757191905102064,0.4873760789632797,0.6653823511983803
modernbert-large,27,67,3,0.1750881558414115,0.5146189890801907,0.6769435117378928
modernbert-large,27,67,4,0.0844575862161988,0.5908836163580418,0.6906146424689912
modernbert-large,27,67,5,0.0398762285666063,0.6621415143211683,0.6755199464989835
modernbert-large,27,67,6,0.0228110886812426,0.670117698609829,0.6865679978855631
modernbert-large,27,67,7,0.0139656818666776,0.6730991527438164,0.687914588867833
modernbert-large,27,67,8,0.0088174412653748,0.6546864037712415,0.694191377708292
modernbert-large,27,67,9,0.0025553859524607,0.6645840170482794,0.6950530329243996
modernbert-large,27,67,10,0.0022576686690648,0.6674986506501833,0.6962670891492999
modernbert-large,28,68,1,0.9383025512445804,0.5570649839937687,0.5794145506764224
modernbert-large,28,68,2,0.3709608737465947,0.4230506910632054,0.7241489724375147
modernbert-large,28,68,3,0.1687463173686071,0.4750102398296197,0.721018412429679
modernbert-large,28,68,4,0.0788893566553502,0.5207724335292975,0.7260301005335347
modernbert-large,28,68,5,0.040650168877788,0.5552840537081162,0.7264346055524964
modernbert-large,28,68,6,0.0189830170535525,0.6076952827473482,0.7123384031659428
modernbert-large,28,68,7,0.0101521572850774,0.5898764493564764,0.7255187949490617
modernbert-large,28,68,8,0.0067719028126258,0.5855657154073318,0.7327703906657221
modernbert-large,28,68,9,0.0027441879427114,0.5988786108791828,0.730768240176687
modernbert-large,28,68,10,0.0013697597453354,0.6020452218751112,0.7320719358017888
modernbert-large,29,69,1,0.9512910884480144,0.6133836122850577,0.5945611024255569
modernbert-large,29,69,2,0.387829047822675,0.5487837344408035,0.6589928579902866
modernbert-large,29,69,3,0.1707926862548257,0.5734732722242674,0.6509997018504426
modernbert-large,29,69,4,0.0789825321976528,0.6922250216205915,0.6401081364111525
modernbert-large,29,69,5,0.0400613423052438,0.6968701425939798,0.6683863140718252
modernbert-large,29,69,6,0.0203695668281207,0.7707525144020716,0.6655839840722585
modernbert-large,29,69,7,0.0093241900721359,0.7343169649442037,0.6847814328681457
modernbert-large,29,69,8,0.0055861294846223,0.7423888196547827,0.6833013087307398
modernbert-large,29,69,9,0.0031724696820547,0.7443697936832905,0.6866741734420593
modernbert-large,29,69,10,0.0021078302736494,0.7458188322683176,0.6867404445754421
modernbert-large,30,70,1,1.0122683647760125,0.6548812240362167,0.5587122753997836
modernbert-large,30,70,2,0.39600381272476776,0.5857760844131311,0.5969103649280071
modernbert-large,30,70,3,0.18282968104751998,0.6204971447587013,0.6399235542901468
modernbert-large,30,70,4,0.07966602223297191,0.6266460840900739,0.6543699644012562
modernbert-large,30,70,5,0.04194097593155971,0.6965298304955164,0.6405192691633301
modernbert-large,30,70,6,0.018495750275093977,0.7206005044281483,0.6451582275790229
modernbert-large,30,70,7,0.011532122913618074,0.6859646253287792,0.6551514660239133
modernbert-large,30,70,8,0.0057920276516978085,0.6925802007317543,0.6572266726841455
modernbert-large,30,70,9,0.0022815019633420637,0.7020810556908449,0.6578534907014302
modernbert-large,30,70,10,0.0019753937973968445,0.7037802934646606,0.6566688940640274
